"estimacion_cod","estimacion","año","trim","ocup_flag","ocup_miles","rama1_flag","rama1_miles","rama2_flag","rama2_miles","rama3_flag","rama3_miles","rama4_flag","rama4_miles","rama5_flag","rama5_miles","rama6_flag","rama6_miles","rama7_flag","rama7_miles","rama8_flag","rama8_miles","rama9_flag","rama9_miles","rama10_flag","rama10_miles","rama11_flag","rama11_miles","rama12_flag","rama12_miles","rama13_flag","rama13_miles","rama14_flag","rama14_miles","rama15_flag","rama15_miles","rama16_flag","rama16_miles","rama17_flag","rama17_miles","rama18_flag","rama18_miles","rama19_flag","rama19_miles","rama20_flag","rama20_miles","rama21_flag","rama21_miles","rnsnr_flag","rnsnr_miles"
"as","Nacional - Ambos sexos","2013","Ene - Mar",NA,7990.68584858599,NA,798.092770825419,NA,258.428756152003,NA,901.504814483329,NA,36.0108494150143,NA,34.9444257762948,NA,682.423108450141,NA,1519.16627947409,NA,498.854717068482,NA,341.857581896676,NA,155.73682367461,NA,191.533269627217,NA,54.7033123947085,NA,229.653618619075,NA,189.51548000857,NA,445.435265577956,NA,587.837411944071,NA,362.517856251751,NA,82.5677879679493,NA,201.875908258845,NA,416.124955525089,"b",1.90085519469528,NA,NA
"as","Nacional - Ambos sexos","2013","Feb - Abr",NA,8019.06654843773,NA,748.761345652194,NA,255.640079907177,NA,872.935007748275,NA,35.1614870272047,NA,35.7165170776263,NA,714.33014278204,NA,1550.50122008718,NA,503.612220198811,NA,317.36525045138,NA,163.54399649685,NA,200.181753291877,NA,51.7938307455959,NA,245.403125616829,NA,189.184205627242,NA,437.306263547005,NA,609.99433054189,NA,361.438559572117,NA,89.7101326154772,NA,202.053863748757,NA,433.420434449341,"b",1.01278125286801,NA,NA
"as","Nacional - Ambos sexos","2013","Mar - May",NA,8018.26938963623,NA,689.928411919557,NA,263.040599901184,NA,885.031604226526,NA,37.0478187007749,NA,38.7134632377311,NA,703.34389594587,NA,1561.16829963081,NA,502.470761000403,NA,306.83456975972,NA,164.546012814064,NA,204.803421716747,NA,52.3538905521626,NA,259.778478401293,NA,183.186271820518,NA,429.622301066072,NA,638.262430323047,NA,364.909451097511,NA,92.8991288900784,NA,200.8064543532,NA,438.57115362022,"b",0.950970658742711,NA,NA
"as","Nacional - Ambos sexos","2013","Abr - Jun",NA,8004.24589172208,NA,643.035387257565,NA,271.231704285835,NA,893.552645142452,NA,39.354581229027,NA,39.88151370604,NA,698.814201301204,NA,1563.08275551403,NA,514.471177080395,NA,308.62595957516,NA,167.439051897604,NA,195.562259763052,NA,54.1516672187455,NA,256.673756377868,NA,174.068813747837,NA,429.79326437804,NA,648.435359275613,NA,364.323921157508,NA,92.2830790894179,NA,201.437383019173,NA,447.361174334459,"b",0.666236371058193,NA,NA
"as","Nacional - Ambos sexos","2013","May - Jul",NA,7986.81519478308,NA,625.955595405823,NA,268.516519268462,NA,909.672190295609,NA,42.2440361902401,NA,39.7905417209766,NA,685.679330624156,NA,1561.43099940428,NA,509.933562751116,NA,326.787183826938,NA,158.35338815064,NA,190.390057355521,NA,68.5736503634932,NA,249.403461148288,NA,163.224556731801,NA,421.899253579303,NA,675.429112630106,NA,367.557412489959,NA,96.1558663340132,NA,187.860463384343,NA,436.743686679692,"b",1.21432644832207,NA,NA
"as","Nacional - Ambos sexos","2013","Jun - Ago",NA,8008.57677758691,NA,630.58902948201,NA,262.440541904948,NA,910.92777664327,NA,39.2675058154898,NA,41.03477292698,NA,691.034831833103,NA,1562.93431244057,NA,523.609393061414,NA,314.039286570997,NA,153.633456030368,NA,196.804463250265,NA,70.6500118691552,NA,247.125435408081,NA,163.60894296086,NA,416.323970192146,NA,684.208267184612,NA,371.144122825781,NA,108.706851996761,NA,193.833717828138,NA,425.27777548238,"b",1.38231187957714,NA,NA
"as","Nacional - Ambos sexos","2013","Jul - Sep",NA,8010.84260007829,NA,622.841155630233,NA,258.60164379193,NA,932.878605792998,NA,34.9738637401718,NA,45.3850945085683,NA,680.073337038239,NA,1572.3285628851,NA,513.47414755634,NA,306.144906207946,NA,160.669968122703,NA,192.214998326646,NA,75.3165571347516,NA,254.473526761577,NA,160.461592527457,NA,416.14872233428,NA,687.908172214422,NA,368.8679992042,NA,108.58005337056,NA,194.131279393844,NA,422.507539189108,"b",2.86087434721698,NA,NA
"as","Nacional - Ambos sexos","2013","Ago - Oct",NA,8029.59736754541,NA,617.614843084854,NA,259.591002433164,NA,921.094885003768,NA,33.191723883001,NA,43.3120175141246,NA,673.738075277563,NA,1570.98981650605,NA,516.649307088684,NA,302.878966146498,NA,171.779052824538,NA,191.689106046956,NA,73.4249955611829,NA,256.95450484107,NA,165.288709303424,NA,423.30767827335,NA,699.38680152433,NA,373.953320715142,"a",108.119516745825,NA,216.00041642634,NA,406.585395254622,"b",4.04723309091563,NA,NA
"as","Nacional - Ambos sexos","2013","Sep - Nov",NA,8067.12739699891,NA,628.110670863579,NA,263.251117672707,NA,909.999631098229,NA,33.2188151402459,NA,41.6627201906663,NA,682.130121281121,NA,1576.0946762535,NA,514.296668519712,NA,316.195978609495,NA,178.184407484199,NA,183.212117283574,NA,69.3810322770721,NA,257.621562945138,NA,183.561195896575,NA,424.69797580958,NA,697.236136675836,NA,372.592793605742,NA,112.43325776097,NA,226.491792514507,NA,392.439377517096,"b",4.31534759936166,NA,NA
"as","Nacional - Ambos sexos","2013","Oct - Dic",NA,8149.38905627568,NA,667.263152382671,NA,264.308618871168,NA,915.16563932256,NA,35.3884915702685,NA,42.1167381520379,NA,695.756932762334,NA,1589.51500171478,NA,511.797952618181,NA,311.130560485354,NA,181.142523929332,NA,177.485684943136,NA,68.8290507853071,NA,261.348805760685,NA,205.257837297172,NA,428.65756908278,NA,698.132800667713,NA,376.213717158442,NA,114.116526868836,NA,226.58410900416,NA,374.209892969868,"b",4.96744992889159,NA,NA
"as","Nacional - Ambos sexos","2013","Nov - Ene",NA,8170.96061028252,NA,709.985210042611,NA,257.677732174721,NA,936.19434991922,NA,34.9420515362418,NA,40.3644919009708,NA,700.258229938408,NA,1598.25270968535,NA,506.488837201915,NA,314.72699714277,NA,175.990213601215,NA,185.31651205556,NA,67.0819085858766,NA,261.844004306509,NA,212.823625776206,NA,433.794234999655,NA,663.283280137518,NA,381.46674916597,NA,105.065141470244,NA,213.080388110662,NA,368.241019910212,"b",4.08292262068316,NA,NA
"as","Nacional - Ambos sexos","2014","Dic - Feb",NA,8202.88979307263,NA,736.31662323126,NA,253.267321013742,NA,941.745516137194,NA,35.7903353405761,NA,38.5197840527709,NA,689.64815415602,NA,1614.82947599825,NA,500.029204795172,NA,319.986828928206,NA,181.161615220883,NA,186.43355191362,NA,71.8583280984578,NA,269.81463675029,NA,209.107939974481,NA,443.534751046585,NA,624.089751859872,NA,406.099759288566,NA,94.842164860463,NA,212.497349540041,NA,369.431368304502,"b",3.88533256167902,NA,NA
"as","Nacional - Ambos sexos","2014","Ene - Mar",NA,8156.19599711154,NA,724.439208888468,NA,258.688163555176,NA,910.294131031171,NA,37.83807879479,NA,41.3947389296482,NA,678.415038019887,NA,1617.9978541879,NA,505.858813710451,NA,321.858439007966,NA,171.139803737365,NA,191.937499669745,NA,63.242491021186,NA,268.998752910876,NA,212.688932610997,NA,442.029211415823,NA,612.084285365775,NA,406.361360411401,NA,101.730315532421,NA,220.204603479552,NA,367.62207152935,"b",1.3722033015983,NA,NA
"as","Nacional - Ambos sexos","2014","Feb - Abr",NA,8181.30915996054,NA,717.358817159414,NA,259.0297446311,NA,897.318192587332,NA,38.5013171784442,NA,42.1641013784873,NA,677.624433990076,NA,1609.66730824808,NA,522.297047970043,NA,313.158035800411,NA,162.371479567719,NA,189.786875368569,NA,63.5887186771852,NA,278.652759422007,NA,216.519600081506,NA,434.459404442662,NA,636.57722719983,NA,407.419777739277,NA,108.128118032858,NA,235.175570511287,NA,371.105520758225,"b",0.405109216022345,NA,NA
"as","Nacional - Ambos sexos","2014","Mar - May",NA,8155.97102942134,NA,691.111461665402,NA,257.06955336354,NA,904.913342052042,NA,40.1778303690243,NA,40.9229067353771,NA,685.929210393693,NA,1595.54374363843,NA,526.349305087945,NA,299.154956847377,NA,160.339167128852,NA,191.16463257154,NA,63.4578965000365,NA,280.923346715733,NA,203.569910298418,NA,424.019170359544,NA,663.396414458566,NA,402.129655006014,NA,103.271140896136,NA,236.916407145157,NA,385.205136305456,"b",0.405841883049668,NA,NA
"as","Nacional - Ambos sexos","2014","Abr - Jun",NA,8120.43653132725,NA,657.387148178883,NA,249.413742624409,NA,920.819777756433,NA,40.5618536171589,NA,42.4402829653627,NA,688.280567924913,NA,1559.81323741789,NA,507.837002000267,NA,290.195223783665,NA,168.342495114578,NA,194.570709605935,NA,69.0601455649153,NA,281.846731514442,NA,197.661911159329,NA,426.509886694817,NA,677.325471218405,NA,407.212592374088,NA,104.394444810807,NA,239.349171090916,NA,394.989650586323,"b",2.42448532371649,NA,NA
"as","Nacional - Ambos sexos","2014","May - Jul",NA,8084.9925288597,NA,630.043952635218,NA,244.659526812857,NA,910.734809542757,NA,41.1932875183764,NA,45.1588593043897,NA,683.104041426689,NA,1555.58724197003,NA,498.375448061205,NA,299.383537305383,NA,170.981645771071,NA,183.581231921057,NA,67.7715236305753,NA,278.449699539431,NA,183.429848537534,NA,435.447862653471,NA,685.526208276146,NA,429.436678938793,NA,103.680930348832,NA,237.490179290082,NA,398.333816798557,"b",2.62219857724361,NA,NA
"as","Nacional - Ambos sexos","2014","Jun - Ago",NA,8044.54895131906,NA,625.177460437264,NA,243.166946758764,NA,921.984335800503,NA,42.4839490804318,NA,47.5030223482824,NA,678.666308055363,NA,1529.62738464648,NA,492.23500522794,NA,289.253888129305,NA,175.43486634321,NA,181.746635289271,NA,69.9579238236977,NA,269.538432909641,NA,189.221950073624,NA,443.427751391498,NA,686.062440747427,NA,436.727922202401,NA,111.409001085919,NA,223.183524261558,NA,385.156587148358,"b",2.58361555811791,NA,NA
"as","Nacional - Ambos sexos","2014","Jul - Sep",NA,8088.72139555625,NA,618.024513134744,NA,245.353537809235,NA,915.241099342415,NA,37.5181203076157,NA,44.406899469756,NA,674.072592914439,NA,1549.96950992774,NA,502.060771477868,NA,307.658415099201,NA,175.945922656614,NA,169.129184793918,NA,68.771209331859,NA,257.62509151305,NA,196.768434874298,NA,452.784781237787,NA,693.283715835935,NA,455.394251403266,NA,121.436644430252,NA,221.025014139213,NA,379.349113207545,"b",2.90257264950111,NA,NA
"as","Nacional - Ambos sexos","2014","Ago - Oct",NA,8137.94666564592,NA,626.429951378845,NA,244.986513653615,NA,920.205967455007,NA,39.2996492968159,NA,49.9338263921651,NA,680.210712195632,NA,1547.21457754877,NA,496.080467569922,NA,307.844643079206,NA,176.928816111981,NA,177.820098718972,NA,68.6745499451234,NA,259.455474119566,NA,205.206593844279,NA,454.99767461231,NA,708.431418001546,NA,456.642015220672,NA,119.177457123968,NA,219.286837053235,NA,375.200332209497,"b",3.9190901147893,NA,NA
"as","Nacional - Ambos sexos","2014","Sep - Nov",NA,8207.69183974344,NA,649.27046094587,NA,256.244369984328,NA,908.684017442171,NA,39.2035324606731,NA,50.7816090424159,NA,688.528880180954,NA,1566.70646831438,NA,503.767671234199,NA,325.041488479372,NA,185.029038330989,NA,183.793419391494,NA,69.7015913346625,NA,257.054788535026,NA,214.917566398268,NA,453.852732209016,NA,714.816089872523,NA,436.641097982518,NA,115.643327048007,NA,227.690351758796,NA,356.432843956003,"b",3.89049484177702,NA,NA
"as","Nacional - Ambos sexos","2014","Oct - Dic",NA,8249.62039959332,NA,699.557967907899,NA,257.149141762451,NA,909.292415304935,NA,45.2625762356489,NA,48.195792951141,NA,683.433693496179,NA,1575.70996560446,NA,511.542852718166,NA,319.482849400672,NA,175.302928317974,NA,193.463364456981,NA,68.6529599957821,NA,248.559412716788,NA,222.428022545808,NA,464.195662433611,NA,709.185077044032,NA,428.475206762633,NA,106.307974079191,NA,238.569831112106,NA,342.90258737892,"b",1.95011736794151,NA,NA
"as","Nacional - Ambos sexos","2014","Nov - Ene",NA,8259.15792959853,NA,737.263453743677,NA,262.04809153894,NA,917.491024864336,NA,40.3929228028885,NA,45.6449338168943,NA,667.150214239379,NA,1601.5008298795,NA,515.685146137887,NA,335.890237491499,NA,169.589262690971,NA,191.650197381407,NA,66.7525845540149,NA,249.13779168785,NA,211.649993757834,NA,467.287699994946,NA,671.863951846187,NA,434.91782125498,NA,113.460193634391,NA,239.710964357857,NA,318.540381193616,"b",1.53023272947622,NA,NA
"as","Nacional - Ambos sexos","2015","Dic - Feb",NA,8263.09107742017,NA,758.436754254467,NA,255.31191007546,NA,922.280929984671,NA,42.7211785797645,NA,46.1137838815774,NA,658.679084040462,NA,1597.83645910797,NA,523.061304881216,NA,352.742246540562,NA,158.421783806797,NA,185.890406324443,NA,64.316908344093,NA,248.864070540479,NA,204.75231758589,NA,473.857632669087,NA,653.9874276556,NA,449.480035834181,NA,104.746608047767,NA,241.542178823868,NA,318.298493134172,"b",1.74956330763714,NA,NA
"as","Nacional - Ambos sexos","2015","Ene - Mar",NA,8232.20016268469,NA,751.878982805704,NA,253.2299727171,NA,910.257045145757,NA,45.41031648716,NA,45.4626099494247,NA,679.383833342988,NA,1585.4071474347,NA,525.322150207954,NA,350.695424912576,NA,154.012997455082,NA,176.460228366044,NA,62.4874804260189,NA,253.498867634383,NA,206.936730359653,NA,476.330768093225,NA,643.842813556273,NA,455.33856038489,NA,100.851263690934,NA,239.18651070292,NA,314.403175453302,"b",1.80328355860185,NA,NA
"as","Nacional - Ambos sexos","2015","Feb - Abr",NA,8230.25521257931,NA,726.073807139398,NA,245.658222115556,NA,919.458116383297,NA,47.2553064704918,NA,44.9961315561349,NA,700.71689228858,NA,1573.9600365175,NA,525.668183243062,NA,334.743393989831,NA,161.486850400469,NA,180.397871495595,NA,65.4591338550841,NA,253.685742034631,NA,204.29555199707,NA,473.302892032576,NA,649.375096393188,NA,447.192233743103,NA,93.1977677136256,NA,245.83759059019,NA,335.538298607407,"b",1.95609401251454,NA,NA
"as","Nacional - Ambos sexos","2015","Mar - May",NA,8211.79408898335,NA,675.738136151508,NA,245.296290205397,NA,923.824402287183,NA,41.9875664728127,NA,43.9487565308717,NA,717.385713148431,NA,1576.78162076913,NA,512.096505349046,NA,326.681821375792,NA,161.478195593097,NA,185.959909162615,NA,65.2290255606762,NA,250.041904971029,NA,202.445074292977,NA,470.528150732866,NA,679.624874802228,NA,441.26192783794,NA,94.1324672521363,NA,249.742801588418,NA,345.813676565321,"b",1.79526833387819,NA,NA
"as","Nacional - Ambos sexos","2015","Abr - Jun",NA,8215.6134511849,NA,638.326612737297,NA,239.200131564002,NA,942.607941089506,NA,39.7494346622613,NA,40.2117641495254,NA,724.715261656469,NA,1580.94745992679,NA,518.276905988952,NA,323.040490083923,NA,159.790574564744,NA,189.931119694926,NA,61.9111134468252,NA,248.178989298593,NA,191.812484739795,NA,470.783783605306,NA,701.352274060839,NA,444.911415546758,NA,92.0746081683757,NA,251.829989098703,NA,353.582441946598,"b",2.37865515471379,NA,NA
"as","Nacional - Ambos sexos","2015","May - Jul",NA,8220.82614419522,NA,618.955429408344,NA,243.730419158288,NA,948.246567364467,NA,40.8997743987586,NA,39.664992979347,NA,722.295154098973,NA,1561.04119608377,NA,529.817259468141,NA,330.488799569406,NA,154.328815233825,NA,189.422466827303,NA,62.1810453746367,NA,256.68359005914,NA,193.301695049483,NA,474.872832208954,NA,703.144028587487,NA,443.748225794548,NA,94.2910204018437,NA,241.795010998293,NA,370.119617727309,"b",1.7982034029089,NA,NA
"as","Nacional - Ambos sexos","2015","Jun - Ago",NA,8250.06120204271,NA,627.57028475816,NA,234.82719665094,NA,949.782875629944,NA,40.5168593501229,NA,38.5151132170003,NA,718.96749383359,NA,1545.80559852687,NA,538.024984611912,NA,330.639249448495,NA,160.138887852033,NA,184.677952424598,NA,68.2711626024187,NA,250.927686865051,NA,192.470415695267,NA,473.533092743407,NA,730.395055832571,NA,458.305239056376,NA,95.3608094093547,NA,237.654027036418,NA,371.943620954958,"b",1.73359554321533,NA,NA
"as","Nacional - Ambos sexos","2015","Jul - Sep",NA,8302.03851666447,NA,634.607902599513,NA,237.735218263319,NA,934.878559432172,NA,41.1931923971713,NA,42.8922581014645,NA,731.732775226614,NA,1561.16904515669,NA,535.526031365067,NA,355.357777497011,NA,151.945900566176,NA,181.198184234662,NA,75.6682728735967,NA,253.40000720437,NA,187.98185393743,NA,471.380105550205,NA,742.898062560698,NA,464.870964946772,NA,93.6458812169317,NA,223.448172257798,NA,377.320637818836,"b",3.18771345796588,NA,NA
"as","Nacional - Ambos sexos","2015","Ago - Oct",NA,8312.06940118898,NA,641.923536118984,NA,239.189925473023,NA,919.983046326344,NA,41.5789221231347,NA,43.4706210677611,NA,743.261912531606,NA,1557.54643192373,NA,535.839867341346,NA,358.97931279314,NA,148.504408087856,NA,187.344262162926,NA,79.5699373715901,NA,239.524093922526,NA,191.505918638262,NA,470.946968174491,NA,750.103152653835,NA,464.49110207995,NA,89.7977033837691,NA,224.42849227357,NA,381.283726226406,"b",2.79606051472992,NA,NA
"as","Nacional - Ambos sexos","2015","Sep - Nov",NA,8359.29156825277,NA,651.744206691683,NA,243.192218524496,NA,917.921746919889,NA,45.1792572434813,NA,48.0532300654138,NA,754.631496757893,NA,1587.3719250447,NA,532.086446512098,NA,371.197369164101,NA,147.399217969138,NA,187.462679312911,NA,76.7277566271189,NA,248.093109762264,NA,194.260492130644,NA,464.115540431342,NA,735.538715982346,NA,444.772398364961,NA,93.0506878462,NA,229.063072186939,NA,383.744946220104,"b",3.68505449504622,NA,NA
"as","Nacional - Ambos sexos","2015","Oct - Dic",NA,8428.46985487286,NA,699.008560816677,NA,230.436834397632,NA,915.389572953708,NA,42.6916707157112,NA,52.273518364721,NA,757.381728681455,NA,1623.95267428402,NA,547.197392981806,NA,369.838882943463,NA,149.16783838693,NA,182.599773890195,NA,74.0154248203411,NA,250.250823765117,NA,201.167054707989,NA,462.805070862027,NA,709.35355823039,NA,446.430552828971,NA,90.676644399538,NA,235.632838448659,NA,385.461349735858,"b",2.73808865764524,NA,NA
"as","Nacional - Ambos sexos","2015","Nov - Ene",NA,8452.06698899604,NA,733.782453987516,NA,219.171169509277,NA,900.693344446106,NA,43.0187022448174,NA,53.4697396925582,NA,756.263933831705,NA,1628.61541675432,NA,552.901283266511,NA,379.698331931503,NA,150.794055200161,NA,186.661089622847,NA,73.9213231489213,NA,251.484627067621,NA,210.581276089615,NA,462.82010961131,NA,691.681184969012,NA,442.184127434033,NA,94.4413753356944,NA,237.05968151838,NA,379.351275940493,"b",3.47248739364058,NA,NA
"as","Nacional - Ambos sexos","2016","Dic - Feb",NA,8417.13346989649,NA,763.114643733971,NA,210.511940946448,NA,863.898156661306,NA,40.470664249884,NA,50.1350514119483,NA,759.210295796062,NA,1632.21616234272,NA,556.758365897842,NA,399.019685314766,NA,141.452470823885,NA,192.7362376006,NA,67.2122118803001,NA,266.085231578181,NA,226.29205156173,NA,459.135468440234,NA,653.172993739891,NA,446.723380675738,NA,97.0879014789735,NA,223.27674248612,NA,365.356528061292,"b",3.26728521460697,NA,NA
"as","Nacional - Ambos sexos","2016","Ene - Mar",NA,8360.57167502412,NA,756.736491043107,NA,215.76774626386,NA,868.014494659015,NA,42.5083457791885,NA,45.4130856335192,NA,738.044421255,NA,1618.92540703137,NA,545.482904623231,NA,409.48976262505,NA,144.448716066276,NA,205.508346866523,NA,65.6281465936582,NA,265.289029967904,NA,230.14278102823,NA,452.231282729877,NA,646.238947719929,NA,433.966140570318,NA,95.6058562479426,NA,222.927607571763,NA,355.579558310013,"b",2.62260243834026,NA,NA
"as","Nacional - Ambos sexos","2016","Feb - Abr",NA,8376.22915675719,NA,739.076729927064,NA,220.514036470806,NA,868.048509631652,NA,42.5310825651686,NA,41.3902859977231,NA,760.700551824313,NA,1629.00148636277,NA,548.343187381063,NA,399.070588692262,NA,149.840028685709,NA,195.272352321635,NA,68.6066771362459,NA,259.116713121405,NA,222.194838017755,NA,462.49446293627,NA,666.77557438954,NA,424.568365960357,NA,91.1813511323591,NA,217.130655881607,NA,367.99256145737,"b",2.37911686411011,NA,NA
"as","Nacional - Ambos sexos","2016","Mar - May",NA,8350.31072275979,NA,700.503613840019,NA,218.031566452495,NA,896.263858783692,NA,46.7875003928349,NA,39.5184607560901,NA,753.604891622242,NA,1617.44065882562,NA,539.548310747319,NA,384.613439190733,NA,161.710481208455,NA,188.063443548807,NA,70.8254692963994,NA,255.454908995781,NA,215.120405241787,NA,467.021489099966,NA,690.77165006785,NA,419.185292138097,NA,90.3015419692534,NA,221.766895736024,NA,371.916448398855,"b",1.86039644746003,NA,NA
"as","Nacional - Ambos sexos","2016","Abr - Jun",NA,8337.42100170006,NA,668.074447680562,NA,217.013639437649,NA,879.641269305169,NA,44.7704137237917,NA,40.7266629200602,NA,752.282497383646,NA,1622.01633424804,NA,542.657664250665,NA,374.221281171012,NA,160.359899246114,NA,177.960564522269,NA,80.7043390016673,NA,268.271442741587,NA,206.390025348128,NA,470.144739439349,NA,718.234613020459,NA,422.899944140574,NA,94.8695546339674,NA,218.677922723337,NA,375.680315102906,"b",1.8234316591063,NA,NA
"as","Nacional - Ambos sexos","2016","May - Jul",NA,8336.22893309527,NA,638.49194825557,NA,202.231304482428,NA,908.173151112307,NA,46.6080906785975,NA,47.5829330401849,NA,741.744884140004,NA,1607.82138823597,NA,534.375195791758,NA,382.923816505135,NA,158.605323287637,NA,173.358138938469,NA,79.0069259916523,NA,281.984116560102,NA,213.710768337059,NA,451.692414352536,NA,723.787210320316,NA,443.147666216636,NA,98.568868774995,NA,229.993249727988,NA,371.1955713708,"b",1.22596697512191,NA,NA
"as","Nacional - Ambos sexos","2016","Jun - Ago",NA,8333.19964452548,NA,630.44706094602,NA,203.506453648779,NA,914.960712136497,NA,42.1717529432541,NA,49.6566763456532,NA,753.138954143075,NA,1600.01494597926,NA,544.827214684481,NA,374.449681737791,NA,153.273752939486,NA,167.034398227548,NA,81.2169942196612,NA,299.218011177367,NA,207.118039245145,NA,444.46910235492,NA,727.975750586299,NA,444.055223953733,NA,96.5460294755352,NA,231.984143132692,NA,366.233529082632,"b",0.901217565653276,NA,NA
"as","Nacional - Ambos sexos","2016","Jul - Sep",NA,8378.3813759501,NA,632.257018397068,NA,200.039869156068,NA,921.206282468576,NA,42.5622027794982,NA,48.35664728217,NA,750.005698595685,NA,1621.5151539067,NA,549.378622873125,NA,377.935683836834,NA,151.141073546263,NA,160.525842181659,NA,79.2124761517937,NA,294.301769270721,NA,220.891153675448,NA,441.176553097512,NA,731.519770922532,NA,455.114232519549,NA,107.299657252948,NA,229.643138727274,NA,363.852219948378,"b",0.446309360301694,NA,NA
"as","Nacional - Ambos sexos","2016","Ago - Oct",NA,8393.72172581695,NA,648.141884595101,NA,205.877274689686,NA,925.300971091909,NA,38.4988548161953,NA,45.5063572696211,NA,735.847467739759,NA,1642.15762350063,NA,555.601428771448,NA,374.280788856124,NA,156.838836280571,NA,156.942804120949,NA,80.0627064678951,NA,272.603522215478,NA,227.845236961189,NA,450.330696151616,NA,723.277025349424,NA,445.591638607235,NA,107.113633302433,NA,226.58146343806,NA,374.563110736843,"b",0.758400854778046,NA,NA
"as","Nacional - Ambos sexos","2016","Sep - Nov",NA,8467.0967433407,NA,678.343142322825,NA,203.706921232976,NA,906.409444122674,NA,43.7207638321578,NA,49.5592684003241,NA,704.743385041952,NA,1678.4969362694,NA,560.857268870133,NA,366.522837659164,NA,150.138846638115,NA,155.306492189416,NA,77.6544531259101,NA,263.975361057759,NA,239.784853859372,NA,455.064371213799,NA,742.01300008045,NA,458.064181695565,NA,116.275055183883,NA,240.33278716226,NA,375.367306448261,"b",0.760066934301288,NA,NA
"as","Nacional - Ambos sexos","2016","Oct - Dic",NA,8500.7102151495,NA,722.42820210868,NA,203.686655846878,NA,901.372349836585,NA,46.0482993856867,NA,49.2447657433567,NA,713.690587547547,NA,1680.63227184074,NA,556.488334997788,NA,369.46074489381,NA,150.654118698683,NA,160.741596945141,NA,73.3579831399031,NA,258.70827696879,NA,240.689048871454,NA,460.956715273166,NA,725.436137812788,NA,452.08372908071,NA,109.669450550726,NA,241.807193002777,NA,382.470744652255,"b",1.08300795203416,NA,NA
"as","Nacional - Ambos sexos","2016","Nov - Ene",NA,8534.55202282595,NA,753.278266755757,NA,202.025383670416,NA,874.183595455131,NA,48.1422134822463,NA,49.2248426949926,NA,730.003283485733,NA,1693.95877318023,NA,561.777525270551,NA,388.270909340035,NA,161.302362702505,NA,160.48357669303,NA,74.6512666796312,NA,261.491997030759,NA,248.170009730451,NA,453.340088039625,NA,703.441669422251,NA,448.310478102827,NA,109.510217436248,NA,248.771200896731,NA,363.213003822031,"b",1.00135893476347,NA,NA
"as","Nacional - Ambos sexos","2017","Dic - Feb",NA,8485.69961224515,NA,764.142423877072,NA,199.615459906798,NA,886.760783490676,NA,47.2611399045759,NA,47.4480139965126,NA,736.82351428935,NA,1675.8760326261,NA,555.042404645611,NA,394.408843025189,NA,167.602261908622,NA,167.651227077758,NA,75.0436949709535,NA,242.592342722271,NA,236.47677267546,NA,464.619654687311,NA,660.834542849234,NA,452.009358450516,NA,101.115755332831,NA,248.988878024652,NA,360.313212371098,"b",1.07329541255727,NA,NA
"as","Nacional - Ambos sexos","2017","Ene - Mar",NA,8484.44749209557,NA,752.853878366914,NA,202.451311459577,NA,892.058252709116,NA,43.4466095132235,NA,49.9171539582055,NA,750.698455481094,NA,1646.24067502531,NA,561.894170247364,NA,416.759231118733,NA,169.407286520862,NA,164.689797872508,NA,81.6818693220081,NA,242.411329006831,NA,225.735694311206,NA,458.727756759783,NA,658.662698828671,NA,461.19463176976,NA,106.959549876167,NA,246.721627753566,NA,350.302892833501,"b",1.63261936117132,NA,NA
"as","Nacional - Ambos sexos","2017","Feb - Abr",NA,8499.90397977769,NA,734.387523020101,NA,209.591740803046,NA,920.25300868267,NA,44.1024988602203,NA,47.5006480959713,NA,744.69939538189,NA,1648.24077227905,NA,549.139788510209,NA,394.872142422008,NA,164.968734761124,NA,166.659742069256,NA,80.8803832193591,NA,252.564963412727,NA,214.366260101062,NA,478.277763405591,NA,683.970166076558,NA,464.734698758672,NA,107.878473208884,NA,247.197694559028,NA,343.252404579208,"b",2.36517757106115,NA,NA
"as","Nacional - Ambos sexos","2017","Mar - May",NA,8535.20984495455,NA,701.373954574421,NA,214.904215456686,NA,933.315134957195,NA,45.7851191068037,NA,46.9449730158229,NA,735.119047723805,NA,1656.57320845583,NA,552.416319834291,NA,385.717025039505,NA,176.527428957823,NA,161.098423518346,NA,76.9008320606432,NA,257.674369482109,NA,225.33727197219,NA,481.104894591523,NA,711.602939676069,NA,468.72436347581,NA,105.851660781458,NA,252.972443441349,NA,343.120507337421,"b",2.14571149545655,NA,NA
"as","Nacional - Ambos sexos","2017","Abr - Jun",NA,8524.13683431717,NA,655.613597913925,NA,215.106882342943,NA,950.965129040956,NA,47.6507101272,NA,47.6293567236612,NA,722.305939238857,NA,1654.83616374239,NA,536.002418301847,NA,366.706531536756,NA,180.282811164455,NA,159.960460670385,NA,75.9281350647288,NA,272.647259258535,NA,222.022704830599,NA,497.111431315115,NA,737.701717356164,NA,475.133458445228,NA,104.191551765947,NA,252.268053983289,NA,347.919735878747,"b",2.15278561544204,NA,NA
